유형,저자명,주저자 소속기관,논문명,논문영어명,학술지명,저자키워드,영어키워드,초록,영어초록,참고문헌 수,인용된 총 횟수,발행기관명,발행기관영어명,발행연도,발행일,권,호,특별호,시작 페이지,끝 페이지,논문번호,DOI,주제분야,URL,KCI 등재 구분,반출일,참고문헌 목록
J,신혜영,건국대학교,모리스 메를로-퐁티의 신체 주체론과 인격 개념,Maurice Merleau-Ponty's Body-Subject Theory and the Notion of a Person,현상학과 현대철학,"주체, 신체, 익명성, 개별성, 인격, 윤리학, 현상학, 메를로-퐁티","subject, body, anonymity, individuality, person, ethics, phenomenology, Merleau-Ponty","모리스 메를로-퐁티의 신체 주체론이 함축하고 있는 인격 개념은 새로운 윤리를 보여주고 있는 메를로-퐁티의 도덕적 주체의 진면목을 보다 분명하게 드러내 준다. 익명성의 층위를 내포하는 메를로-퐁티적인 인격은 절대적 자기동일성의 견고함 속에서 수련을 통한 인격적 고양으로 도덕성을 실현하는 그러한 인격이 아니다. 인격이 익명성의 층위를 내포한다는 것은 인격이라는 말 자체가 전제하고 있는 이분화 혹은 불일치를 내부로 흡수한다는 것이고, 이것은 인격이 타자와의 관계 속에서 형성되는 것임을 뜻한다. 이를테면 메를로-퐁티의 인격 개념은 인격의 원래 의미인 페르소나에 가깝다. 페르소나가 타자와의 관계에 따르는 것처럼 메를로-퐁티의 인격은 자기 자신과의 불일치를, 즉 익명성을 내포하면서 타자와의 관계 속에서 만들어지는 것이다. 관계주의적 윤리학의 모습을 보여주고 있는 메를로-퐁티 윤리학은 오늘날 그 중요성이 더욱 강조되고 있는 공동체 정신 함양에 도움이 될 것이다.","The notion of ‘person’ implied by Maurice Merleau-Ponty's body-subject theory reveals the true nature of Merleau-Ponty's moral subject, which shows a new ethics. Merleau-Ponty's notion of ‘person’, which implies a degree of anonymity, is not such a person that realizes morality through personal enhancement through training in the solidity of absolute self-identity. When a person implies a degree of anonymity, it means that the person itself absorbs the dichotomy or inconsistency that presupposes, which means that the person is formed in a relation with another person. Merleau-Ponty's notion of ‘person’ is more of a persona, the original meaning of person. Just as Persona follows the relation with the other, Merleau-Ponty's notion of ‘person’ is created in a relation with the other, implied inconsistency with oneself, that is, anonymity. Merleau-Ponty’s ethics, which shows the appearance of relationalist ethics, will help foster a community spirit whose importance is more emphasized today.",17,4,한국현상학회,Korean Society For Phenomenology,2023,Jun. 30.,,97,,59,88,,,철학,https://www.kci.go.kr/kciportal/ci/sereArticleSearch/ciSereArtiView.kci?sereArticleSearchBean.artiId=ART002972332,등재,2026-04-13,참고문헌 시트 참조
J,배상식,대구교육대학교,M. 메를로-퐁티의 현상학적 언어론,M. Merleau-Ponty’s Phenomenological Linguistic theory,대동철학,"신체, 지각, 언어, 현상학, 말","Body, Perception, Language, Phenomenology, Speech","이 논문은 20세기 프랑스의 대표적인 철학자 메를로-퐁티(M. Merleau-Ponty)의 현 상학적 언어론에 대해 해명해 보는 것을 근본 목적으로 삼고 있다. 주지하다시피 메를로- 퐁티는 서구 전통철학에서처럼, 언어 문제를 단순히 인간의 이성이나 정신에서 전개하는 것이 아니라 신체의 ‘지각’으로부터 해명해 보려는 새로운 접근 방식을 시도하였다. 그래 서 그는 ‘언어(말)’를 포함한 모든 표현 작용이 신체의 표현적 기능에 근거함을 주장하면 서, 신체에 의한 언어표현은 그 자체가 모종의 ‘의미’를 생성한다고 주장하였다. 말하자면 그에게 있어서 ‘언어’란 단지 이미 결정된 사유나 개념을 전달하기 위한 기호가 아니라 원 초적인 의미를 담고 있는 생동적인 신체의 표현이라고 할 수 있다. 본 논문에서는 이러한 메를로-퐁티의 현상학적 언어론을 해명하기 위해 다음과 같은 순서 로 논의를 전개하였다. 먼저, 경험주의와 주지주의의 입장과 그들의 언어관에 대해 살펴보았 는데, 이것은 전통적인 언어관에서 나타나는 문제점을 메를로-퐁티가 어떻게 극복했는지를 보여주기 위한 예비적 고찰인 셈이다. 이어서 메를로-퐁티의 현상학적 언어론을 구체적으로 해명하기 위해 우선, 메를로-퐁티에 있어서 신체에 대한 개념적 설명과 이러한 신체와 지각 의 관계에 대해 살펴보았고, 또한 이러한 그의 신체 ‘지각’과 신체(몸)의 표현활동인 ‘언어’개 념에 대해서도 함께 검토하였다. 다음으로, 그가 주장하는 언어의 의미와 원초적인 말(파롤)이 무엇인지에 대해 해명해 봄으로써, 그가 주장하는 현상학적 언어론의 본질적 의미를 드러내 보고자 하였다. 끝으로, 메를로-퐁티가 주장하는 현상학적 언어론의 기본내용을 간략히 정리 하면서 본 논의를 마무리하였다.","The fundamental purpose of this thesis is to explain the phenomenological linguistic theory of M. Merleau-Ponty, a leading French philosopher in the 20th century. As in Western traditional philosophy, Merleau-Ponty attempted a new approach to clarify the language problem from the ‘perception’ of the body, rather than simply developing it in human reason or mind. So, he asserted that all expressive actions including ‘language (speech)’ are based on the expressive function of the body, and argued that language expression by the body itself creates some kind of ‘meaning’. In other words, for him, ‘language’ is not simply a sign for conveying pre-determined thoughts or concepts, but a lively physical expression that contains primitive meanings. In this paper, the discussion was developed in the following order to explain Merleau-Ponty’s phenomenological linguistic theory. First, we examined the positions of empiricism and intellectualism and their linguistic views, which is a preliminary examination of how Merleau-Ponty overcame the problems of traditional linguistic views. Next, in order to clarify Merleau-Ponty’s phenomenological linguistics in detail, first, we examine the conceptual explanation of the body and the relationship between this body and perception in Merleau-Ponty, and then the relationship between his body ‘perception’ and the body. The concept of ‘language’, which is an expression activity, was examined. And I tried to reveal the essential meaning of his phenomenological linguistic theory by clarifying the meaning of language and what the original word (Parole) is. Finally, this discussion was concluded by briefly summarizing the characteristics of Merleau-Ponty's phenomenological linguistic theory.",20,0,대동철학회,The Daedong Philosophical Association,2022,Dec. 30.,101,,,118,141,,,철학,https://www.kci.go.kr/kciportal/ci/sereArticleSearch/ciSereArtiView.kci?sereArticleSearchBean.artiId=ART002920469,등재,2026-04-13,참고문헌 시트 참조
J,김민정,한국예술종합학교,'차이'로서의 예술 : 메를로-퐁티의 '살' 개념을 중심으로,Art as “Difference” : On Merleau-Ponty’s Concept of Flesh,美學(미학),"세잔, 창조적 반복으로서의 자유, 언어의 간접성, 살아있는 역사성, 키아즘","Cézanne, deconstructive subjectivity, freedom as creative repetition, indirect language, living historicity, chiasm","서양 철학사는 오래도록 ‘차이’를 독자적 원리로 사유하지 못하고 동일성의 자기 전개를 매개하는 부차적인 자리에 위치시켜 왔다. 그러나 20세기 이후 프랑스 철학은 ‘차이’를 사유의 중심 범주로 전면화한다. 메를로-퐁티의 ‘살’, 데리다의 ‘차연’, 들뢰즈의 ‘차이 자체’는 서로 다른 철학사적 맥락에서 제기되었지만, 공통적으로 서양 전통 형이상학의 동일성 중심 사유의 전통을 전복시키고 ‘차이’를 철학의 중심 문제로 끌어온다. 특히 이들 세 철학자들은 각기 고유한 예술론을 통해 차이의 실천적 가능성을 확인하고 있는데, 이들은 차이로서의 예술에 대한 사유를 통해, 역으로 철학의 새로운 개념을 창안하고 플라톤 이후 지속되어 온 철학과 예술의 오랜 위계를 전복시킨다. 본 연구는 메를로-퐁티, 데리다, 들뢰즈의 예술론에 나타난 ‘차이’의 원리를 구체화하는 거시적 연구의 첫 단계로, 먼저 메를로-퐁티의 예술론에 나타난 ‘차이’의 원리를 살펴본다. 초기 예술론에서 예술가의 해체적 주체성이 구현하는 창조적 반복으로서의 자유를 기술한 메를로-퐁티는, 이후 의미의 불투명한 발생적 지대를 탐색하는 존재론적 사유를 발전시키면서 예술 언어의 간접성과 살아있는 역사성에 주목한다. 나아가 후기에는 예술이 색, 선, 운동성을 통해 지속적 발생을 보증하는 차이화하는 힘인 키아즘의 원리를 구현하고 있음을 발견하기에 이른다.","The dominant tradition of Western philosophy has long failed to conceive difference as an autonomous principle, relegating it to a derivative function that merely mediates the self-unfolding of identity. Since the twentieth century, however, French philosophy has brought difference to the forefront of philosophical inquiry. Although Merleau-Ponty’s flesh, Derrida’s différance, and Deleuze’s difference-in-itself arise from distinct philosophical contexts, they share a critical gesture: the subversion of the identity-centered metaphysical paradigm that has shaped Western thought since Plato, and the repositioning of difference as a central philosophical problem. Crucially, each of these thinkers develops a unique theory of art through which the practical and transformative potential of difference becomes manifest. Their reflections on art do not merely apply philosophical concepts; rather, they generate new philosophical concepts and overturn the historically entrenched hierarchy between philosophy and art. As the first step in a broader project aimed at concretizing the principle of difference as it appears in the aesthetic theories of Merleau-Ponty, Derrida, and Deleuze, the present study focuses on the principle of difference in Merleau-Ponty’s philosophy of art. In his early work, Merleau-Ponty characterizes artistic practice as a form of “creative repetition” grounded in a deconstructive subjectivity. As his thought develops, he turns toward the opaque, pre-reflective field of sense-formation, elaborating an ontology of indirect language, living historicity, and finally the principle of chiasm—a generative force that ensures both differentiation and continuous emergence.",21,0,한국미학회,The Korean Society Of Aesthetics,2025,Dec.,91,4,,1,40,,,철학,https://www.kci.go.kr/kciportal/ci/sereArticleSearch/ciSereArtiView.kci?sereArticleSearchBean.artiId=ART003282160,등재,2026-04-13,참고문헌 시트 참조
J,신혜영,건국대학교,모리스 메를로-퐁티 윤리학의비극성에 대하여,Concerning the tragic characteristics in Maurice Merleau-Ponty’s Ethics,현상학과 현대철학,"주체, 신체, 익명성, 개별성, 타인, 상호주체성, 도덕적 주체, 사랑, 폭력, 비극성, 윤리학, 메를로-퐁티","subject, body, anonymity, individuality, other, intersubjectivity, moral subject, love, violence, tragedy, ethics, Merleau-Ponty","본 연구의 목적은 모리스 메를로-퐁티 윤리학의 비극적 특성을 밝히는 것이다. 철학함에 있어 경험의 장을 떠나지 않는 메를로-퐁티는 끊임없이 추상적 도덕성을 비판하고 도덕성이란 실천의 장에서만 가능함을 강조한다. 그렇다면 실천의 장에서 이루어지는 도덕성이란 어떤 모습인가. 메를로-퐁티에게서 주체는 사유 주체가 아닌 신체 주체이다. 신체 주체는 상호주체성을 내포하고 있기에 도덕적 주체이다. 도덕적 주체는 상호이익을 생각해야 하지만, 나와 타인의 관계가 언제나 도덕적인 것은 아니며, 그렇다고 해서 언제나 비도덕적인 것도 아니다. 도덕적 주체로서의 신체 주체는 타자를 사랑하되 그 사랑은 차별적이며, 또한 의도하지 않은 폭력을 행하기도 한다. 메를로-퐁티적인 도덕성, 즉 관계 속에서 만들어지는 도덕성이란 결국 타자에 대한 염려(혹은 사랑)와 타자에 대한 폭력 모두를, 경우에 따라서는 동시에, 발생시킬 수 있는 것이다. 이것이 바로 메를로-퐁티가 드러내 보이고자 했던 ‘비극적’이지만 비로소 유일하게 ‘진정한’ 윤리학의 모습이다.","The purpose of this study is to reveal the tragic characteristics in Maurice Merleau-Ponty’s ethics. Merleau-Ponty, who does not leave the field of experience in philosophy, constantly criticizes abstract morality and emphasizes that morality is only possible in the field of practice. Then, what is the morality that takes place in the field of practice? In Merleau-Ponty, the subject is the body subject, not the thought subject. The body subject is a moral subject because it implies an intersubjectivity. A moral subject has to consider mutual profits, but the relation between I and other is not always moral, and it is not always immoral. The body subject as a moral subject loves the other, but its love is discriminatory, and it also commits unintended violence. The morality in Merleau-Ponty, that is, morality created in a relationship, can eventually cause both concern (or love) for the other and violence against the other, in some cases at the same time. This is the ‘tragic’ that Merleau-Ponty wanted to reveal, but it is the only ‘true’ aspect of ethics.",20,0,한국현상학회,Korean Society For Phenomenology,2024,Jun. 30.,,101,,35,64,,,철학,https://www.kci.go.kr/kciportal/ci/sereArticleSearch/ciSereArtiView.kci?sereArticleSearchBean.artiId=ART003094597,등재,2026-04-13,참고문헌 시트 참조
J,박치완,한국외국어대학교,코기토의 과거와 미래로써 메를로-퐁티의 암묵적 코기토,Merleau-Ponty's “implicit cogito” as the past and future of the Cogito,현상학과 현대철학,"코기토, 암묵적 코기토, 애매성의 철학, 지각, R. 데카르트, M. 메를로-퐁티","Cogito, Implicit Cogito, Philosophy of Ambiguity, Perception, R. Descartes, M. Merleau-Ponty","본 연구는 『지각의 현상학』의 제3부 1장(<코기토>)에 등장하는 ‘암묵적 코기토’에 대한 분석을 통해 M. 메를로-퐁티가 어떻게 R. 데카르트를 극복하고 E. 훗설과 대결하는지를 살펴보는 데 목표가 있다. ‘암묵적 코기토’는 데카르트의 그것처럼 ‘확실한 것’으로 정립된 코기토가 아니다. 메를로-퐁티에게 ‘코기토’는 확실성 위에 세워진 인식론적·형이상학적 토대가 아니라 ‘체험의 장’이다. 체험의 장에서 주체(‘나’)는 ‘생각’하고 ‘반성’하는 존재가 아니라 자신의 신체적 감각기관을 통해 직접 ‘느끼고 보는’ 존재이다. 이런 점에서 메를로-퐁티의 ‘암묵적 코기토’는 반성 이전에 세계와 접촉하는 코기토라 할 수 있다. 세계와 접촉하는 코기토는 메를로-퐁티에게 있어 곧 ‘나-자신’이다. 세계와 접촉한다는 것은 세계를 지각한다는 의미다. 그런데 메를로-퐁티에게 지각은 어디까지나 미완성으로써의 지각이며, 오류의 위험에 노출될 가능성을 전제로 한다. 같은 논리로 메를로-퐁티는 훗설의 현상학적 의식도 우리에게 명증한 것으로 나타나는 것이 아니라 늘 구석진 곳, 홈 파인 곳, 틈과 함께 존재하며, 심지어는 역사적 침전물들, 감각적 함축들과 함께 존재한다고 말한다. 그런즉 이미 규정된 의미, 고착된 개념, 이념, 원리, 규칙을 버리고 현상-세계에 직접 다가서라는 것이 메를로-퐁티의 요구다. 메를로-퐁티가 훗설의 명시적 의식을 부정한 것이나 환원의 불가능성을 강조한 것도 이런 이유 때문이다. 메를로-퐁티의 철학에 자칭타칭 ‘애매성의 철학’이라는 꼬리표가 달라붙는 이유 또한 여기에 있다. 하지만 애매성은 메를로-퐁티에게 확실성을 정초짓는데 기여하는 것이지 결코 확실성을 위협하는 것은 아니다. 애매성은 그에게 철학함(사고함, 지각함)에 있어 결코 부차적인 것이 아니라 ‘무한한 사고의 이면’이다. 정확히 이점에 있어서 메를로-퐁티의 <코기토>는 데카르트나 훗설의 재판(再版)이나 중판(重版)이 아니라 ‘코기토’의 미래를 제시하고 있다. ‘암묵적 코기토’가 ‘명시적 코기토’가 되는 그날까지 우리는 세계를 ‘보고 또 보는’ 법을 읽혀야 할 것이다.","This study examines how M. Merleau-Ponty overcomes R. Descartes and confronts E. Husserl by analyzing of the “implicit cogito” in Part 3, chap. 1 (<Cogito>) of Phenomenology of Perception. The “implicit cogito” is not a cogito established as a “certain thing” like Descartes’. For Merleau-Ponty, “Cogito” is not an epistemological, metaphysical foundation built on certainty, but a “field of experience.” In the field of experience, the subject (“I”) is not a being who “thinks” and “reflects”, but a being who ‘feels and sees’ directly through his or her sense organs. In this respect, Merleau-Ponty's “implicit cogito” can be said to be a cogito that contacts the world before reflection. The cogito that comes into contact with the world is “I-self” for Merleau-Ponty. Contacting the world means perceiving the world. However, for Merleau-Ponty, perception is incomplete and presupposes the possibility of being exposed to the risk of error. By the same logic, Merleau-Ponty's phenomenological consciousness does not appear to us as something clear. However, it always exists with corners, grooves, gaps, and even historical sediments and sensory implications. Therefore, Merleau-Ponty's demand is to discard already defined meanings, fixed concepts, ideologies, principles, and rules and directly approach the world of phenomena. That is why Merleau-Ponty denied Husserl's explicit consciousness and emphasized the impossibility of reduction. That is also why Merleau-Ponty's philosophy is labeled as the self-proclaimed “philosophy of ambiguity”. However, for Merleau-Ponty, ambiguity contributes to establishing certainty and never threatens it. For him, ambiguity is not secondary to philosophizing (thinking, perceiving), but is “the other side of infinite thinking”. Precisely in this regard, Merleau-Ponty's <Cogito> is not a reprint or re-edition of Descartes or Husserl, but presents the future of the “cogito”. Until the day “implicit cogito” becomes “explicit cogito”, we will have to see the world and learn how to see it again.",38,0,한국현상학회,Korean Society For Phenomenology,2023,Dec. 31.,,99,,57,104,,,철학,https://www.kci.go.kr/kciportal/ci/sereArticleSearch/ciSereArtiView.kci?sereArticleSearchBean.artiId=ART003034028,등재,2026-04-13,참고문헌 시트 참조
J,왕명회,한서대학교,A Study on Kindergarten Spatial Planning Based on Merleau-Ponty’s Theory of Embodied Phenomenology,A Study on Kindergarten Spatial Planning Based on Merleau-Ponty’s Theory  of Embodied Phenomenology,한국공간디자인학회 논문집,"Kindergarten spatial design, Bodily phenomenology, Maurice Merleau-Ponty, Child-centered design, Spatial perception","Kindergarten spatial design, Bodily phenomenology, Maurice Merleau-Ponty, Child-centered design, , Spatial perception","(Background and Purpose) Contemporary child-centered education, increasingly recognizes kindergarten spaces as active agents that shape children’s sensory, cognitive, social, and emotional development, rather than mere containers for instructional activities. Nevertheless, many existing designs remain predominantly adult-centered, prioritizing order, supervision, and manageability over opportunities for bodily experience, perceptual engagement, and emotional connection. Inspired by Maurice Merleau-Ponty’s phenomenology of perception, which positions the body as the primary locus of meaning, this study investigates how spatial design can enable young children to construct meaning through physically interaction, multi-sensory engagement, autonomous exploration, and imaginative play. This approach supports holistic early development and embodied cognition. (Method) An integrative approach combining theoretical analysis and comparative case studies was employed. A conceptual framework was developed by synthesizing literature on embodied cognition, early childhood spatial perception, phenomenology, and educational theory. Seven evaluation dimensions were identified: subjective embodiment, multi-sensory integration, spatial generativity, intercorporeality, perception–action cycle, body schema extension, and activation of boundary spaces. six representative kindergarten projects—three from China and three from international contexts—were selected from ArchDaily publications based on diversity, relevance, and alignment with the framework. Each case was examined through architectural documentation, photographic evidence, and structured observations of spatial use, enabling systematic assessment of design strategies and their impact on children’s perceptual, social, and bodily experiences. (Results) Findings indicate that exemplary international projects employ child-scaled proportions, nonlinear circulation, diverse tactile and visual materials, and modular or reconfigurable units, fostering bodily engagement, cooperative interaction, and autonomous exploration. Children in these environments actively construct spatial meaning through movement, touch, and shared activities, enhancing spatial memory and place attachment. Many Chinese domestic cases emphasize safety and operational efficiency, yet retain adult-oriented scales, linear circulation, and fixed-function layouts, limiting sensory variety, spatial adaptability, and emotional resonance in space use. Across contexts, flexible boundaries, material diversity, and multi-functional layouts consistently emerge as key factors supporting perceptual development, social behavior, and creative exploration. (Conclusions) From a physically phenomenology perspective, kindergartens should be conceived as dynamic, interactive environments where meaning emerges through bodily engagement. Effective strategies include: (1) scaling architectural elements to children’s proportions, (2) embedding multi-sensory experiences through material, light, and texture variation, and (3) designing flexible spaces that allow self-directed reconfiguration and collaborative learning. Such environments function as embedded cognitive systems integrating sensory, motor, and social dimensions to support development holistically. This study provides a structured framework that links educational philosophy with architectural practice. It advocates shifting from “designing for children” to “co-creating with children,” to ensure safe, adaptable, and experientially rich learning environments.","(Background and Purpose) Contemporary child-centered education, increasingly recognizes kindergarten spaces as active agents that shape children’s sensory, cognitive, social, and emotional development, rather than mere containers for instructional activities. Nevertheless, many existing designs remain predominantly adult-centered, prioritizing order, supervision, and manageability over opportunities for bodily experience, perceptual engagement, and emotional connection. Inspired by Maurice Merleau-Ponty’s phenomenology of perception, which positions the body as the primary locus of meaning, this study investigates how spatial design can enable young children to construct meaning through physically interaction, multi-sensory engagement, autonomous exploration, and imaginative play. This approach supports holistic early development and embodied cognition. (Method) An integrative approach combining theoretical analysis and comparative case studies was employed. A conceptual framework was developed by synthesizing literature on embodied cognition, early childhood spatial perception, phenomenology, and educational theory. Seven evaluation dimensions were identified: subjective embodiment, multi-sensory integration, spatial generativity, intercorporeality, perception–action cycle, body schema extension, and activation of boundary spaces. six representative kindergarten projects—three from China and three from international contexts—were selected from ArchDaily publications based on diversity, relevance, and alignment with the framework. Each case was examined through architectural documentation, photographic evidence, and structured observations of spatial use, enabling systematic assessment of design strategies and their impact on children’s perceptual, social, and bodily experiences. (Results) Findings indicate that exemplary international projects employ child-scaled proportions, nonlinear circulation, diverse tactile and visual materials, and modular or reconfigurable units, fostering bodily engagement, cooperative interaction, and autonomous exploration. Children in these environments actively construct spatial meaning through movement, touch, and shared activities, enhancing spatial memory and place attachment. Many Chinese domestic cases emphasize safety and operational efficiency, yet retain adult-oriented scales, linear circulation, and fixed-function layouts, limiting sensory variety, spatial adaptability, and emotional resonance in space use. Across contexts, flexible boundaries, material diversity, and multi-functional layouts consistently emerge as key factors supporting perceptual development, social behavior, and creative exploration. (Conclusions) From a physically phenomenology perspective, kindergartens should be conceived as dynamic, interactive environments where meaning emerges through bodily engagement. Effective strategies include: (1) scaling architectural elements to children’s proportions, (2) embedding multi-sensory experiences through material, light, and texture variation, and (3) designing flexible spaces that allow self-directed reconfiguration and collaborative learning. Such environments function as embedded cognitive systems integrating sensory, motor, and social dimensions to support development holistically. This study provides a structured framework that links educational philosophy with architectural practice. It advocates shifting from “designing for children” to “co-creating with children,” to ensure safe, adaptable, and experientially rich learning environments.",18,0,한국공간디자인학회,Korean Institute of Spatial design,2025,Oct. 31.,20,7,,11,26,,,실내환경디자인,https://www.kci.go.kr/kciportal/ci/sereArticleSearch/ciSereArtiView.kci?sereArticleSearchBean.artiId=ART003260274,등재,2026-04-13,참고문헌 시트 참조
J,목정훈,한서대학교,A Study on Kindergarten Spatial Planning Based on Merleau-Ponty’s Theory of Embodied Phenomenology,A Study on Kindergarten Spatial Planning Based on Merleau-Ponty’s Theory  of Embodied Phenomenology,한국공간디자인학회 논문집,"Kindergarten spatial design, Bodily phenomenology, Maurice Merleau-Ponty, Child-centered design, Spatial perception","Kindergarten spatial design, Bodily phenomenology, Maurice Merleau-Ponty, Child-centered design, , Spatial perception","(Background and Purpose) Contemporary child-centered education, increasingly recognizes kindergarten spaces as active agents that shape children’s sensory, cognitive, social, and emotional development, rather than mere containers for instructional activities. Nevertheless, many existing designs remain predominantly adult-centered, prioritizing order, supervision, and manageability over opportunities for bodily experience, perceptual engagement, and emotional connection. Inspired by Maurice Merleau-Ponty’s phenomenology of perception, which positions the body as the primary locus of meaning, this study investigates how spatial design can enable young children to construct meaning through physically interaction, multi-sensory engagement, autonomous exploration, and imaginative play. This approach supports holistic early development and embodied cognition. (Method) An integrative approach combining theoretical analysis and comparative case studies was employed. A conceptual framework was developed by synthesizing literature on embodied cognition, early childhood spatial perception, phenomenology, and educational theory. Seven evaluation dimensions were identified: subjective embodiment, multi-sensory integration, spatial generativity, intercorporeality, perception–action cycle, body schema extension, and activation of boundary spaces. six representative kindergarten projects—three from China and three from international contexts—were selected from ArchDaily publications based on diversity, relevance, and alignment with the framework. Each case was examined through architectural documentation, photographic evidence, and structured observations of spatial use, enabling systematic assessment of design strategies and their impact on children’s perceptual, social, and bodily experiences. (Results) Findings indicate that exemplary international projects employ child-scaled proportions, nonlinear circulation, diverse tactile and visual materials, and modular or reconfigurable units, fostering bodily engagement, cooperative interaction, and autonomous exploration. Children in these environments actively construct spatial meaning through movement, touch, and shared activities, enhancing spatial memory and place attachment. Many Chinese domestic cases emphasize safety and operational efficiency, yet retain adult-oriented scales, linear circulation, and fixed-function layouts, limiting sensory variety, spatial adaptability, and emotional resonance in space use. Across contexts, flexible boundaries, material diversity, and multi-functional layouts consistently emerge as key factors supporting perceptual development, social behavior, and creative exploration. (Conclusions) From a physically phenomenology perspective, kindergartens should be conceived as dynamic, interactive environments where meaning emerges through bodily engagement. Effective strategies include: (1) scaling architectural elements to children’s proportions, (2) embedding multi-sensory experiences through material, light, and texture variation, and (3) designing flexible spaces that allow self-directed reconfiguration and collaborative learning. Such environments function as embedded cognitive systems integrating sensory, motor, and social dimensions to support development holistically. This study provides a structured framework that links educational philosophy with architectural practice. It advocates shifting from “designing for children” to “co-creating with children,” to ensure safe, adaptable, and experientially rich learning environments.","(Background and Purpose) Contemporary child-centered education, increasingly recognizes kindergarten spaces as active agents that shape children’s sensory, cognitive, social, and emotional development, rather than mere containers for instructional activities. Nevertheless, many existing designs remain predominantly adult-centered, prioritizing order, supervision, and manageability over opportunities for bodily experience, perceptual engagement, and emotional connection. Inspired by Maurice Merleau-Ponty’s phenomenology of perception, which positions the body as the primary locus of meaning, this study investigates how spatial design can enable young children to construct meaning through physically interaction, multi-sensory engagement, autonomous exploration, and imaginative play. This approach supports holistic early development and embodied cognition. (Method) An integrative approach combining theoretical analysis and comparative case studies was employed. A conceptual framework was developed by synthesizing literature on embodied cognition, early childhood spatial perception, phenomenology, and educational theory. Seven evaluation dimensions were identified: subjective embodiment, multi-sensory integration, spatial generativity, intercorporeality, perception–action cycle, body schema extension, and activation of boundary spaces. six representative kindergarten projects—three from China and three from international contexts—were selected from ArchDaily publications based on diversity, relevance, and alignment with the framework. Each case was examined through architectural documentation, photographic evidence, and structured observations of spatial use, enabling systematic assessment of design strategies and their impact on children’s perceptual, social, and bodily experiences. (Results) Findings indicate that exemplary international projects employ child-scaled proportions, nonlinear circulation, diverse tactile and visual materials, and modular or reconfigurable units, fostering bodily engagement, cooperative interaction, and autonomous exploration. Children in these environments actively construct spatial meaning through movement, touch, and shared activities, enhancing spatial memory and place attachment. Many Chinese domestic cases emphasize safety and operational efficiency, yet retain adult-oriented scales, linear circulation, and fixed-function layouts, limiting sensory variety, spatial adaptability, and emotional resonance in space use. Across contexts, flexible boundaries, material diversity, and multi-functional layouts consistently emerge as key factors supporting perceptual development, social behavior, and creative exploration. (Conclusions) From a physically phenomenology perspective, kindergartens should be conceived as dynamic, interactive environments where meaning emerges through bodily engagement. Effective strategies include: (1) scaling architectural elements to children’s proportions, (2) embedding multi-sensory experiences through material, light, and texture variation, and (3) designing flexible spaces that allow self-directed reconfiguration and collaborative learning. Such environments function as embedded cognitive systems integrating sensory, motor, and social dimensions to support development holistically. This study provides a structured framework that links educational philosophy with architectural practice. It advocates shifting from “designing for children” to “co-creating with children,” to ensure safe, adaptable, and experientially rich learning environments.",18,0,한국공간디자인학회,Korean Institute of Spatial design,2025,Oct. 31.,20,7,,11,26,,,실내환경디자인,https://www.kci.go.kr/kciportal/ci/sereArticleSearch/ciSereArtiView.kci?sereArticleSearchBean.artiId=ART003260274,등재,2026-04-13,참고문헌 시트 참조
